,id,name,lat,lng
232,4d9acb9c7668f04ded48c393,china bank xavierville,14.635068133847618,121.06990259739882
233,4cd2281101eaf04d18a3c25d,veterans memorial bank,14.631963694816132,121.07525825500488
234,5a3cc9b1c21cb1539efbc0d9,bank of the philippine islands,14.648713067636514,121.11486837246942
235,4da3cf60b521224b450b26ee,bpi family savings bank,14.649924385696753,121.111969172889
236,5153861ee4b0f03a436c0cb1,eastwest bank marikina heights,14.650877520348393,121.11157270184556
237,50506885e4b00991db7a5bcc,builder's savings bank,14.650105,121.108446
238,5743c023498e49547e52abb4,security bank,14.650881,121.105978
239,5066b36ee4b0f6898eb2775f,china bank,14.632683710763526,121.12021426612712
240,510b1a77e4b03a116467e453,malayan bank,14.649284609299027,121.10089797925193
241,4f46f6f6e4b00005b6c4f550,real bank,14.63271,121.11225
242,51e5fc77498ed9494c157d15,luzon development bank,14.64287281036377,121.12068939208984
243,50383822e4b0024b23b693d9,eastwest bank bayan bayanan branch,14.651024,121.111592
244,511d9f11e4b000e35e67e47a,eastwest bank concepcion,14.651033849420022,121.11153575248706
245,5119c792e4b08ffa573c90c1,ps bank,14.650512474256162,121.10820630385872
246,582572085496250a92809b8b,asia united bank – concepcion marikina,14.650994,121.108142
247,4f7a5a89e4b02f1b2c6d7ae8,bank of commerce,14.65065097426326,121.10740050741067
248,511da168e4b098990d72e25d,china bank savings,14.650699,121.106352
249,4f39baa2e4b026b7f680c40a,united coconut planters bank - concepcion,14.65020647767649,121.10617501491333
250,4e5eec61d1640a5975d168d2,security bank concepcion marikina,14.650665711763551,121.10604001538111
251,4f4321b0e4b0f752a2045d5d,rcbc savings bank,14.650669676032544,121.10551469868585
252,5019d774e4b00e994a0eeff3,psbank (philipphine savings bank) concepcion,14.650844069263336,121.10525728628843
253,542b6852498e2651ca274aa7,bank of the philippine islands - antipolo branch,14.641113317216929,121.12751022073301
254,4edadebf9a5286d91ffb6d09,ps bank,14.650488703479308,121.10492712609889
255,4c31f4973ffc9521ab2c90f5,bank of the philippine islands (bpi),14.650856748996732,121.10498640161626
256,539a6c57498e08a9ddaf1ac7,bank of philippine islands,14.650878393509243,121.10488795449052
257,537b5427498ee27a2f7a6d77,bpi savings bank,14.650516153868741,121.13004467735975
258,5359ee85498e2eeb152c7787,ps bank - parang branch,14.660180410635821,121.11372922095345
259,576ba3a8498ea9b2e1db2726,philippine national bank,14.651022,121.104463
260,4dc5298bfa76d685cdd89317,premiere bank concepcion,14.650576112439627,121.1033770398165
261,590ac7b893bd631a3eea82f4,robinsons bank marikina,14.650604,121.103222
262,5056cfdfe4b0845916728446,pnb bank marikina,14.636304359161427,121.10417167139242
263,51c1649e498e7dee853d876e,maybank,14.650909,121.111499
265,4ca42757d695199c9d974ae7,rcbc savings bank,14.629051458782234,121.03402237378457
266,4e264a697d8b5ea72472d99c,bank of the philippine islands (bpi),14.630608966753538,121.03425754188557
267,4d7f09a5e7e1721ee135eb0b,philippine national bank (pnb),14.621735801718948,121.05180426738497
268,53f701d2498e83dc4cba9bcf,bank of the philippine islands (bpi),14.61590124940635,121.03780740465862
269,52ae7cbe11d275689f51e328,bpi family savings bank (bfsb),14.622965975052391,121.05150755076906
270,4fb355fce4b02d8458961ea4,eastwest bank,14.623939237186828,121.03144669314752
271,4cecb553b80da09300111e00,robinsons bank,14.62992237894975,121.0341791525695
272,57b1176b498eaeca60ddba9c,china bank savings,14.633487,121.039003
273,4f66846fe4b08ac726ebafd5,eastwest bank,14.632351352919892,121.03477826962038
274,4eb34859b8f786e27446dbe0,the real bank,14.633923185535698,121.03941850336787
275,505fb6a6e4b05df83e8a4bc0,eastwest bank,14.631298815272999,121.04748220972073
276,4e47ae04b0fb93df2719fc97,rcbc savings bank,14.634193462128763,121.03830835569367
277,4fc5daece4b035dd650230f3,eastwest bank,14.634435187806858,121.03705712691387
278,4c8de83b9c1ebfb7460c64d2,bank of the philippine islands (bpi),14.619821039421376,121.05093650918626
279,4dd4dbbfc65be32e5f8e2625,united coconut planters bank,14.634369,121.035279
280,4d9d42395c33a35d3400fea0,bank of the philippine islands (bpi),14.63623652156891,121.02887655701093
281,4d86de808de9721ef32c6351,bank of the philippine islands (bpi),14.622047132614254,121.05240114033221
282,516b6c0ce4b0ddf3bffe1242,security bank,14.621134796238438,121.05275039661625
283,4e4b252f7d8b6016b185b2c5,security bank,14.62058910920579,121.05286796245105
284,50dd197be4b096daa0907756,security bank,14.6224904,121.0532188
285,4e76dce652b1c8e51a132696,bpi family savings bank,14.622318,121.026652
286,515b92ade4b0acd91e128d2d,philippine national bank (pnb),14.61032,121.042264
287,4f5988e4e4b04b8b5c7e5732,union bank,14.63210851820628,121.05094770610607
288,53a79fde498e1892c2e6c179,eastwest bank,14.61232,121.03143
289,5360875c498e0bd73827cfda,philippine veterans bank,14.637747038831483,121.04321038634923
290,5236ba9511d2607f94d4f866,security bank,14.637584,121.035992
291,4c8893ccda5da1cde64635e9,security bank,14.637634648303939,121.03603560198042
292,51df52ee498e09996db6d3f6,aub (asia united bank),14.618988945003242,121.05454186354774
293,4fcd858fe4b056a498595e80,bpi family savings bank,14.61995,121.05485
294,4fdadec8e4b0d5ec9c96719a,china bank,14.620683928397675,121.05554395373356
295,5a8a3dacd4cc98775db0f9ab,china bank savings - hemady,14.624105,121.031772
297,4f62c740e4b03a7cdf647715,east west bank sta. mesa,14.61305,121.03249
298,51f1e45a498edb9252a07b44,security bank,14.61090895619011,120.99156859925586
299,4bd616fd4e32d13aa811c280,bpi family savings bank,14.610079703552017,120.99264621734619
300,4d94462faf67370462917709,bank of the philippine islands,14.613718425401187,120.98855041615384
301,4f607f5de4b07ca95a35c25c,bpi family savings bank (bustillos branch),14.602445790386172,120.99206553786325
302,4fff4504e4b026d5cbe7f99a,bpi family savings bank,14.619125036469145,120.99255974034106
303,5164da53e4b04967c0205059,bank of the philippine islands (bpi),14.61772,120.98542
304,4eb13bbfb8f74bbb23c136d3,bank of the philippine islands,14.618032353265972,120.98529744348718
305,565fae8c498ec10c399ac2fb,eastwest bank,14.615102767944336,120.9825210571289
306,4d68717e67a8f04d0cfb00be,china bank,14.619598214225753,120.98570802100937
307,5266020711d26cd2816ba127,philippine national bank (pnb),14.606214015446815,121.00186722293091
